S	Spring 2017	ENGL 049 01	English Literature	ENGL	049	01	Contemporary Irish Poetry	1	MWF 11:30am-12:20pm	Lang Perf Arts Ctr 301|Lang Perf Arts Ctr 301|Lang Perf Arts Ctr 301	M|W|F	11:30am|11:30am|11:30am	LANGPA|LANGPA|LANGPA	301|301|301		Anderson, N		CRN: 26209 ENR LIM: 40 CUR ENR: 13 DIST: HU	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_049	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 050 01	English Literature	ENGL	050	01	Hemispheric Amer Literature	1	W 01:15pm-04:00pm	Lang Perf Arts Ctr 301	W	01:15pm	LANGPA	301		Van Tine, L		CRN: 26210 ENR LIM: 40 CUR ENR: 7 DIST: HU	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_050	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 062 01	English Literature	ENGL	062	01	Black Autobiography	1	F 02:00pm-05:00pm	Trotter Hall 215	F	02:00pm	TROT	215		Foy, A		CRN: 26211 ENR LIM: 40 CUR ENR: 14 DIST: HU	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_062	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 065 01	English Literature	ENGL	065	01	Asian American Literature	1	TTH 02:40pm-03:55pm	Lang Perf Arts Ctr 301|Lang Perf Arts Ctr 301	T|TH	02:40pm|02:40pm	LANGPA|LANGPA	301|301		Mani, B		CRN: 26212 ENR LIM: 40 CUR ENR: 12 DIST: HU<br>Eligible for ASIA program.	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_065	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 070A 01	English Literature	ENGL	070A	01	Poetry Workshop	1	TH 01:15pm-04:00pm	Lang Perf Arts Ctr 201	TH	01:15pm	LANGPA	201	WKS TH 01:15pm LANGPA 201	Schmidt, P		CRN: 20029 ENR LIM: 12 CUR ENR: 12 DIST: HU	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_070A	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 070B 01	English Literature	ENGL	070B	01	Fiction Workshop	1	W 01:15pm-04:00pm	Lang Perf Arts Ctr 201	W	01:15pm	LANGPA	201	WKS W 01:15pm LANGPA 201	Pastan, R		CRN: 20030 ENR LIM: 12 CUR ENR: 11 DIST: HU	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_070B	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 070B 99B	English Literature	ENGL	070B	99B	BMC:Fiction Workshop	1										CRN: 26295  CUR ENR: 1 DIST: HU	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_070B	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 070B 99H	English Literature	ENGL	070B	99H	HAV:Fiction Workshop	1										CRN: 26292  CUR ENR: 0 DIST: HU	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_070B	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 070K 01	English Literature	ENGL	070K	01	Dir Creative Writing Projects	1								Schmidt, P		CRN: 20370 ENR LIM: 10 CUR ENR: 1 DIST: HU<br>See Dept Admin Asst to register.	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_070K	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 070L 01	English Literature	ENGL	070L	01	Creative Writing Outreach	1	W 01:15pm-04:00pm	Kohlberg 116	W	01:15pm	KOHL	116	WKS W 01:15pm KOHL 116	Browne, E		CRN: 26213 ENR LIM: 15 CUR ENR: 1 DIST: HU<br>Cross-listed with EDUC 073. Eligible for CBL.	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_070L	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 071S 01	English Literature	ENGL	071S	01	Contempo Life Writing:Frm/Thry	1	TTH 11:20am-12:35pm	Kohlberg 236|Kohlberg 236	T|TH	11:20am|11:20am	KOHL|KOHL	236|236		Bryant, S		CRN: 26288 ENR LIM: 12 CUR ENR: 8 DIST: HU	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_071S	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 072 01	English Literature	ENGL	072	01	Global Modernisms	1	TTH 11:20am-12:35pm	Lang Perf Arts Ctr 301|Lang Perf Arts Ctr 301	T|TH	11:20am|11:20am	LANGPA|LANGPA	301|301		Patnaik, S		CRN: 26214 ENR LIM: 40 CUR ENR: 9 DIST: HU	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_072	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 089 01	English Literature	ENGL	089	01	Race,Gender,Class & Environmen	1	TH 01:15pm-04:00pm	Trotter Hall 203	TH	01:15pm	TROT	203		DiChiro, G		CRN: 25417 ENR LIM: 12 CUR ENR: 15 DIST: HU<br>Cross-listed with SOAN 020M.<br>Eligible for ENVS or GSST program.	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_089	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 096 01	English Literature	ENGL	096	01	Methods	1	TTH 01:15pm-02:30pm	Lang Perf Arts Ctr 301|Lang Perf Arts Ctr 301	T|TH	01:15pm|01:15pm	LANGPA|LANGPA	301|301		Song, E		CRN: 26215 ENR LIM: 40 CUR ENR: 19 DIST: HU<br>Eligible for INTP program.	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_096	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 097 01	English Literature	ENGL	097	01	Independent Study	.5										CRN: 20282 ENR LIM: 10 CUR ENR: 0<br>See Dept Admin Asst to register.	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_097	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 098 01	English Literature	ENGL	098	01	Senior Thesis	1										CRN: 21873 ENR LIM: 10 CUR ENR: 0 DIST: HU<br>See Dept Admin Asst to register.	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_098	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 099 01	English Literature	ENGL	099	01	Senior Major Colloquium	1	T 01:15pm-04:00pm	Science Center 183	T	01:15pm	SCI	183		Bolton, E		CRN: 26216 ENR LIM: 40 CUR ENR: 13 DIST: HU	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_099	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 099W 01	English Literature	ENGL	099W	01	Senior Major Colloquium (W)	1								Bolton, E		CRN: 26299 ENR LIM: 5 CUR ENR: 1 DIST: HU, W	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_099W	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 101 A	English Literature	ENGL	101	A	Shakespeare (1)	1	F 01:15pm-05:00pm	Lang Perf Arts Ctr 201	F	01:15pm	LANGPA	201	SEM F 01:15pm LANGPA 201	Song, E		CRN: 26217 ENR LIM: 10 CUR ENR: 7 DIST: HU<br>Double-graded seminar. BOTH SECTIONS required.<br>If Collection is held, see Professor.	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_101	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 101 B	English Literature	ENGL	101	B	Shakespeare (2)	1	F 01:15pm-05:00pm	Lang Perf Arts Ctr 201	F	01:15pm	LANGPA	201		Song, E		CRN: 26218 ENR LIM: 10 CUR ENR: 7 DIST: HU<br>Double-graded seminar. BOTH SECTIONS required.	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_101	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 121 A	English Literature	ENGL	121	A	Modernism and Forgetting (1)	1	W 01:15pm-05:00pm	Lang Perf Arts Ctr 	W	01:15pm	LANGPA		SEM W 01:15pm LANGPA 	Patnaik, S		CRN: 26219 ENR LIM: 10 CUR ENR: 8 DIST: HU<br>Double-graded seminar. BOTH SECTIONS required.<br>Eligible for INTP program.	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_121	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 121 B	English Literature	ENGL	121	B	Modernism and Forgetting (2)	1	W 01:15pm-05:00pm	Lang Perf Arts Ctr 	W	01:15pm	LANGPA			Patnaik, S		CRN: 26220 ENR LIM: 10 CUR ENR: 8 DIST: HU<br>Double-graded seminar. BOTH SECTIONS required.	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_121	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGL 180 01	English Literature	ENGL	180	01	Senior Honors Thesis	1										CRN: 25493 ENR LIM: 10 CUR ENR: 0 DIST: HU<br>See Dept Admin Asst to register.	http://www.swarthmore.edu/cc_englishliterature.xml#ENGL_180	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/englishliterature.xml	Department Homepage
S	Spring 2017	ENGR 001 01	Engineering	ENGR	001	01	Dsgn/Sculpture in Digital Age	1	MW 01:15pm-03:15pm	Hicks 212|Hicks 212	M|W	01:15pm|01:15pm	HICKS|HICKS	212|212		Zucker, M|Grider, L		CRN: 26150 ENR LIM: 35 CUR ENR: 11 DIST: NS<br>Cross-listed with STUA 020K. Eligible for DGHU.<br>See Dept Admin Asst to register.	http://www.swarthmore.edu/cc_engineering.xml#ENGR_001	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 006 01	Engineering	ENGR	006	01	Mechanics	1	MWF 08:30am-09:20am	Science Center 199|Science Center 199|Science Center 199	M|W|F	08:30am|08:30am|08:30am	SCI|SCI|SCI	199|199|199		Everbach, C		CRN: 20132 ENR LIM: 99 CUR ENR: 47 DIST: NS, NSEP<br>Students must register for one lab section A-D below.	http://www.swarthmore.edu/cc_engineering.xml#ENGR_006	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 006 A	Engineering	ENGR	006	A	Mechanics-Lab	0	M 01:15pm-02:30pm	Hicks 101	M	01:15pm	HICKS	101	LAB M 01:15pm HICKS 101	Everbach, C		CRN: 20134 ENR LIM: 25 CUR ENR: 20<br>There will be some combined lab sessions (A&B/C&D)<br>lasting the entire lab period 1:15-4:00.	http://www.swarthmore.edu/cc_engineering.xml#ENGR_006	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 006 B	Engineering	ENGR	006	B	Mechanics-Lab	0	M 02:45pm-04:00pm	Hicks 101	M	02:45pm	HICKS	101	LAB M 02:45pm HICKS 101	Everbach, C		CRN: 20137 ENR LIM: 25 CUR ENR: 4<br>There will be some combined lab sessions (A&B/C&D)<br>lasting the entire lab period 1:15-4:00.	http://www.swarthmore.edu/cc_engineering.xml#ENGR_006	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 006 C	Engineering	ENGR	006	C	Mechanics-Lab	0	W 01:15pm-02:30pm	Hicks 101	W	01:15pm	HICKS	101	LAB W 01:15pm HICKS 101	Everbach, C		CRN: 20138 ENR LIM: 25 CUR ENR: 20<br>There will be some combined lab sessions (A&B/C&D)<br>lasting the entire lab period 1:15-4:00.	http://www.swarthmore.edu/cc_engineering.xml#ENGR_006	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 006 D	Engineering	ENGR	006	D	Mechanics-Lab	0	W 02:45pm-04:00pm	Hicks 101	W	02:45pm	HICKS	101	LAB W 02:45pm HICKS 101	Everbach, C		CRN: 20139 ENR LIM: 25 CUR ENR: 5<br>There will be some combined lab sessions (A&B/C&D)<br>lasting the entire lab period 1:15-4:00.	http://www.swarthmore.edu/cc_engineering.xml#ENGR_006	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 006 X	Engineering	ENGR	006	X	Mechanics-Problem Session	0	F 02:00pm-04:00pm	Hicks 211	F	02:00pm	HICKS	211		Everbach, C		CRN: 20140 ENR LIM: 25 CUR ENR: 13	http://www.swarthmore.edu/cc_engineering.xml#ENGR_006	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 010 01	Engineering	ENGR	010	01	Fundamentals of Food Engineeri	1	TTH 09:55am-11:10am	Science Center 101|Science Center 101	T|TH	09:55am|09:55am	SCI|SCI	101|101		Molter, L		CRN: 26151 ENR LIM: 100 CUR ENR: 37 DIST: NS, NSEP<br>Students must register for one lab section A-E below.	http://www.swarthmore.edu/cc_engineering.xml#ENGR_010	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 010 A	Engineering	ENGR	010	A	Fundam of Food Engineeri- Lab	0	M 03:00pm-06:00pm	Off Campus OFFCAM	M	03:00pm	OFFCAM	OFFCAM	LAB M 03:00pm OFFCAM OFFCAM	Molter, L		CRN: 26152 ENR LIM: 20 CUR ENR: 8	http://www.swarthmore.edu/cc_engineering.xml#ENGR_010	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 010 B	Engineering	ENGR	010	B	Fundam of Food Engineeri- Lab	0	T 03:00pm-06:00pm	Off Campus OFFCAM	T	03:00pm	OFFCAM	OFFCAM	LAB T 03:00pm OFFCAM OFFCAM	Molter, L		CRN: 26153 ENR LIM: 20 CUR ENR: 3	http://www.swarthmore.edu/cc_engineering.xml#ENGR_010	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 010 C	Engineering	ENGR	010	C	Fundam of Food Engineeri- Lab	0	W 03:00pm-06:00pm	Off Campus OFFCAM	W	03:00pm	OFFCAM	OFFCAM	LAB W 03:00pm OFFCAM OFFCAM	Molter, L		CRN: 26154 ENR LIM: 20 CUR ENR: 13	http://www.swarthmore.edu/cc_engineering.xml#ENGR_010	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 010 D	Engineering	ENGR	010	D	Fundam of Food Engineeri- Lab	0	TH 03:00pm-06:00pm	Off Campus OFFCAM	TH	03:00pm	OFFCAM	OFFCAM	LAB TH 03:00pm OFFCAM OFFCAM	Molter, L		CRN: 26155 ENR LIM: 20 CUR ENR: 6	http://www.swarthmore.edu/cc_engineering.xml#ENGR_010	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 010 E	Engineering	ENGR	010	E	Fundam of Food Engineeri- Lab	0	F 03:00pm-06:00pm	Off Campus OFFCAM	F	03:00pm	OFFCAM	OFFCAM	LAB F 03:00pm OFFCAM OFFCAM	Molter, L		CRN: 26157 ENR LIM: 20 CUR ENR: 8	http://www.swarthmore.edu/cc_engineering.xml#ENGR_010	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 012 01	Engineering	ENGR	012	01	Linear Physical Syst Analysis	1	MWF 08:30am-09:20am	Science Center 101|Science Center 101|Science Center 101	M|W|F	08:30am|08:30am|08:30am	SCI|SCI|SCI	101|101|101		Cheever, E		CRN: 20135 ENR LIM: 99 CUR ENR: 31 DIST: NS, NSEP<br>Students must register for one lab section A or B below.	http://www.swarthmore.edu/cc_engineering.xml#ENGR_012	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 012 A	Engineering	ENGR	012	A	Linear Phys Syst Analy-Lab	0	M 01:15pm-04:00pm	Hicks 312A	M	01:15pm	HICKS	312A	LAB M 01:15pm HICKS 312A	Moser, A		CRN: 20143 ENR LIM: 50 CUR ENR: 16	http://www.swarthmore.edu/cc_engineering.xml#ENGR_012	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 012 B	Engineering	ENGR	012	B	Linear Phys Syst Analy-Lab	0	W 01:15pm-04:00pm	Hicks 312A	W	01:15pm	HICKS	312A	LAB W 01:15pm HICKS 312A	Moser, A		CRN: 20144 ENR LIM: 50 CUR ENR: 15	http://www.swarthmore.edu/cc_engineering.xml#ENGR_012	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 012 X	Engineering	ENGR	012	X	Lin Phys. Sys Analy -Prob Sess	0	F 02:00pm-04:00pm	Science Center 183	F	02:00pm	SCI	183		Cheever, E		CRN: 20393 ENR LIM: 25 CUR ENR: 14	http://www.swarthmore.edu/cc_engineering.xml#ENGR_012	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 014 01	Engineering	ENGR	014	01	Experiment for Engr Design (W)	1	TTH 08:30am-09:45am	Science Center 199|Science Center 199	T|TH	08:30am|08:30am	SCI|SCI	199|199		McGarity, A		CRN: 20146 ENR LIM: 99 CUR ENR: 31 DIST: NS, NSEP, W<br>Students must register for one lab section A-D below.	http://www.swarthmore.edu/cc_engineering.xml#ENGR_014	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 014 A	Engineering	ENGR	014	A	Experiment- Engr Design-Lab	0	M 12:30pm-02:20pm	Hicks 110	M	12:30pm	HICKS	110	LAB M 12:30pm HICKS 110	Macken, N		CRN: 20147 ENR LIM: 20 CUR ENR: 8	http://www.swarthmore.edu/cc_engineering.xml#ENGR_014	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 014 B	Engineering	ENGR	014	B	Experiment- Engr Design-Lab	0	M 02:30pm-04:20pm	Hicks 110	M	02:30pm	HICKS	110	LAB M 02:30pm HICKS 110	Macken, N		CRN: 20148 ENR LIM: 20 CUR ENR: 2	http://www.swarthmore.edu/cc_engineering.xml#ENGR_014	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 014 C	Engineering	ENGR	014	C	Experiment-Engr Design-Lab	0	W 12:30pm-02:20pm	Hicks 110	W	12:30pm	HICKS	110	LAB W 12:30pm HICKS 110	Macken, N		CRN: 20394 ENR LIM: 20 CUR ENR: 9	http://www.swarthmore.edu/cc_engineering.xml#ENGR_014	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 014 D	Engineering	ENGR	014	D	Experiment-Engr Design-Lab	0	W 02:30pm-04:20pm	Hicks 110	W	02:30pm	HICKS	110	LAB W 02:30pm HICKS 110	Macken, N		CRN: 20395 ENR LIM: 20 CUR ENR: 5	http://www.swarthmore.edu/cc_engineering.xml#ENGR_014	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 014 E	Engineering	ENGR	014	E	Experiment-Engr Design-Lab	0	M 04:30pm-06:20pm	Hicks 110	M	04:30pm	HICKS	110	LAB M 04:30pm HICKS 110	Macken, N		CRN: 26160 ENR LIM: 20 CUR ENR: 1	http://www.swarthmore.edu/cc_engineering.xml#ENGR_014	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 014 F	Engineering	ENGR	014	F	Experiment-Engr Design-Lab	0	W 04:30pm-06:20pm	Hicks 110	W	04:30pm	HICKS	110	LAB W 04:30pm HICKS 110	Macken, N		CRN: 26161 ENR LIM: 20 CUR ENR: 6	http://www.swarthmore.edu/cc_engineering.xml#ENGR_014	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
S	Spring 2017	ENGR 019 01	Engineering	ENGR	019	01	Numerical Methods Engr Appli	1	TTH 08:30am-09:45am,TH 01:15pm-04:00pm	Hicks 212|Hicks 212,Hicks 212	T|TH	08:30am|08:30am,01:15pm	HICKS|HICKS,HICKS	212|212,212	LAB TH 01:15pm HICKS 212	Moser, A|Piovoso, M		CRN: 25228 ENR LIM: 35 CUR ENR: 10 DIST: NS, NSEP<br>Cross-listed with MATH 024.	http://www.swarthmore.edu/cc_engineering.xml#ENGR_019	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/engineering	Department Homepage
